Product_ID,Transaction_ID,Purchase_Freq,Avg_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Customer_Age_Days,High_Value_Customer
PROD_N05KRN,TRANS_QM3XJ8,10,196.06,Sports,23,north america,0.23,5394.29,2020-08-29,2023-05-15,Spring,Afternoon,Discount,2033,1
PROD_UINZKC,TRANS_8E7J3X,9,72.87,Sports,5,asia,0.25,822.99,2020-12-28,2023-03-08,Spring,Morning,Email Campaign,1912,0
PROD_RGE58T,TRANS_W70CXT,18,122.91,Home,63,asia,0.95,5267.58,2021-08-14,2023-02-21,Spring,Morning,Loyalty Program,1683,1
PROD_UTT4GT,TRANS_MM2O2H,18,172.02,Sports,25,asia,0.47,7664.42,2022-01-17,2023-09-01,Fall,Morning,Loyalty Program,1527,1
PROD_EID13G,TRANS_VBHPAP,15,129.45,Clothing,83,south america,0.23,4923.98,2021-08-22,2023-10-01,Summer,Evening,Loyalty Program,1675,0
PROD_TU52CM,TRANS_96EMBP,8,41.38,Sports,5,asia,0.55,5050.31,2020-06-24,2023-01-23,Spring,Evening,Email Campaign,2099,1
PROD_K1U2A9,TRANS_SIWNML,7,49.23,Clothing,6,north america,0.89,9127.3,2021-08-19,2023-08-08,Spring,Afternoon,Loyalty Program,1678,1
PROD_3S9AUO,TRANS_IM6DAI,19,67.86,Electronics,53,europe,0.11,2399.16,2020-09-24,2023-02-26,Fall,Morning,Loyalty Program,2007,0
PROD_GNK9EJ,TRANS_YBUVLR,11,157.82,Home,10,europe,0.58,7313.69,2022-11-19,2023-11-10,Winter,Evening,Loyalty Program,1221,1
PROD_HO6HRY,TRANS_ONNCNP,12,41.48,Sports,44,north america,0.47,8953.27,2020-12-08,2023-04-10,Fall,Evening,Loyalty Program,1932,1
PROD_Q744SI,TRANS_YVZJ7D,9,107.57,Sports,36,europe,0.01,1096.89,2022-06-28,2023-02-10,Summer,Evening,Email Campaign,1365,0
PROD_YYYC0S,TRANS_21KLR2,5,145.78,Electronics,88,asia,0.43,8750.6,2022-07-14,2023-12-12,Spring,Afternoon,Loyalty Program,1349,1
PROD_ZO6Q0U,TRANS_SIMVJU,19,79.91,Clothing,69,south america,0.48,5469.83,2020-05-08,2023-09-11,Spring,Morning,Discount,2146,1
PROD_98XA04,TRANS_40Q1Y1,12,185.63,Electronics,11,south america,0.05,113.78,2022-01-18,2023-10-19,Spring,Afternoon,Email Campaign,1526,0
PROD_575TBN,TRANS_IC2BD9,18,169.79,Electronics,23,south america,0.09,9599.19,2022-10-02,2023-02-25,Summer,Evening,Loyalty Program,1269,1
PROD_X6R0U2,TRANS_TSJKKM,5,159.39,Clothing,43,asia,0.38,2895.08,2020-09-23,2023-09-09,Spring,Morning,Loyalty Program,2008,0
PROD_M2PSPR,TRANS_R12MEH,7,41.93,Clothing,36,asia,0.43,2051.4,2020-04-12,2023-06-23,Fall,Evening,Discount,2172,0
PROD_2YKXN5,TRANS_XX7IKC,16,145.61,Sports,50,asia,0.54,3382.21,2021-11-22,2023-06-29,Fall,Afternoon,Loyalty Program,1583,0
PROD_YAGE3F,TRANS_I9B7EL,2,138.79,Sports,20,europe,0.95,1806.09,2022-01-31,2023-05-20,Fall,Afternoon,Email Campaign,1513,0
PROD_WM91VD,TRANS_KGGLD4,5,72.67,Clothing,5,asia,0.53,7562.41,2022-02-18,2023-02-08,Fall,Afternoon,Loyalty Program,1495,1
PROD_7I52XL,TRANS_X5FHSP,2,187.82,Electronics,83,south america,0.64,3863.93,2021-04-12,2023-07-31,Spring,Evening,Discount,1807,0
PROD_R3A5NY,TRANS_YQT5OJ,18,168.89,Clothing,36,asia,0.81,3328.57,2022-07-09,2023-10-26,Fall,Evening,Loyalty Program,1354,0
PROD_81UHVL,TRANS_FGZR4W,4,80.86,Home,73,north america,0.26,9407.59,2022-09-17,2023-01-04,Fall,Evening,Email Campaign,1284,1
PROD_7ZI38C,TRANS_1W2G5R,17,124.5,Electronics,52,europe,0.67,5404.91,2021-12-04,2023-10-28,Fall,Evening,Loyalty Program,1571,1
PROD_SV5GF6,TRANS_26FEWD,12,111.21,Home,42,europe,0.53,1831.32,2022-04-24,2023-07-18,Summer,Morning,Loyalty Program,1430,0
PROD_2DANGI,TRANS_715BCA,12,123.1,Electronics,45,asia,0.61,7623.69,2021-04-18,2023-02-04,Summer,Afternoon,Email Campaign,1801,1
PROD_FX9MVG,TRANS_HO2PRX,9,27.67,Clothing,60,europe,0.47,5736.54,2022-12-10,2023-12-11,Summer,Afternoon,Email Campaign,1200,1
PROD_WCQ8TQ,TRANS_QV6GV5,3,34.08,Home,16,europe,0.75,5439.35,2022-06-20,2023-07-10,Winter,Evening,Email Campaign,1373,1
PROD_Y3OYV1,TRANS_KSTWNE,12,56.46,Sports,32,north america,1.0,4112.79,2020-11-25,2023-01-03,Winter,Afternoon,Email Campaign,1945,0
PROD_2AX2SU,TRANS_31Y3RJ,15,83.03,Sports,74,south america,0.84,2403.65,2022-02-22,2023-05-06,Winter,Evening,Email Campaign,1491,0
PROD_UFX83V,TRANS_KUN6CQ,3,168.23,Clothing,76,europe,0.55,4233.01,2020-12-08,2023-06-25,Summer,Evening,Discount,1932,0
PROD_7DZFLZ,TRANS_VJ9Z4P,18,160.29,Home,74,north america,0.52,3445.09,2020-04-12,2023-11-20,Fall,Evening,Discount,2172,0
PROD_V1A4EB,TRANS_YCBHA2,15,92.68,Home,45,europe,0.81,3020.55,2022-05-15,2023-02-05,Fall,Morning,Email Campaign,1409,0
PROD_4FUJ1Z,TRANS_ME920I,4,188.09,Sports,27,south america,0.41,9380.76,2021-11-16,2023-06-11,Fall,Afternoon,Loyalty Program,1589,1
PROD_OMZ5LK,TRANS_BBNTRA,1,139.02,Clothing,59,asia,0.41,3234.48,2022-12-08,2023-08-03,Spring,Morning,Discount,1202,0
PROD_15C6AF,TRANS_L77O5L,3,76.35,Clothing,37,europe,0.85,2691.78,2022-11-03,2023-02-26,Spring,Evening,Email Campaign,1237,0
PROD_WT5QHF,TRANS_BV9Y0I,16,150.77,Clothing,20,north america,0.84,8947.96,2020-02-24,2023-05-20,Spring,Evening,Email Campaign,2220,1
PROD_C5LJ7T,TRANS_7KE1J0,4,71.66,Clothing,6,asia,0.59,1781.94,2022-02-22,2023-04-14,Spring,Evening,Loyalty Program,1491,0
PROD_QNYDQC,TRANS_0SKDIX,11,57.88,Clothing,49,europe,0.03,3939.01,2022-04-02,2023-11-23,Winter,Evening,Discount,1452,0
PROD_M1KCHQ,TRANS_4CDP4N,4,169.0,Electronics,77,south america,0.8,7506.67,2022-03-23,2023-05-21,Winter,Afternoon,Discount,1462,1
PROD_H0G5AS,TRANS_YYY0BM,5,75.69,Clothing,84,europe,0.68,8364.6,2021-03-13,2023-03-13,Winter,Evening,Loyalty Program,1837,1
PROD_98OPO5,TRANS_DC6Q7W,19,24.86,Home,16,south america,0.05,5056.84,2020-11-18,2023-07-05,Summer,Evening,Email Campaign,1952,1
PROD_GVELWI,TRANS_J9DG4I,19,169.45,Sports,78,europe,0.72,7139.08,2022-07-11,2023-08-03,Summer,Morning,Discount,1352,1
PROD_1YAGZS,TRANS_ED29HB,14,177.26,Home,82,europe,0.83,9979.68,2021-05-23,2023-07-04,Winter,Morning,Loyalty Program,1766,1
PROD_ICKDWP,TRANS_MBV78E,2,60.91,Electronics,34,south america,0.62,9794.14,2021-04-29,2023-11-25,Summer,Afternoon,Loyalty Program,1790,1
PROD_0IVPSR,TRANS_CN26UG,19,138.76,Sports,27,europe,0.53,6352.14,2021-04-07,2023-08-12,Winter,Evening,Discount,1812,1
PROD_F3E6U9,TRANS_11K2I5,5,50.19,Electronics,68,north america,0.53,9864.34,2020-04-13,2023-07-16,Fall,Afternoon,Loyalty Program,2171,1
PROD_AI26UD,TRANS_DIKVCU,6,107.71,Home,47,south america,0.76,8571.41,2021-04-06,2023-11-14,Winter,Morning,Discount,1813,1
PROD_VLWP71,TRANS_0NYLSS,10,43.51,Sports,62,asia,0.61,7655.29,2020-08-03,2023-06-01,Winter,Evening,Loyalty Program,2059,1
PROD_FVH8WD,TRANS_606INC,17,147.05,Clothing,18,asia,0.01,7309.91,2022-11-27,2023-11-10,Summer,Morning,Email Campaign,1213,1
PROD_KOQXP1,TRANS_7KLJGH,18,158.09,Home,42,asia,0.87,5922.25,2020-02-07,2023-11-11,Winter,Morning,Email Campaign,2237,1
PROD_GWLCNT,TRANS_QSTM2J,5,56.16,Sports,5,south america,0.07,8993.3,2021-12-14,2023-01-13,Spring,Evening,Loyalty Program,1561,1
PROD_DX17V7,TRANS_UYBC8K,18,75.01,Home,68,south america,0.42,1977.07,2022-06-15,2023-09-10,Fall,Morning,Email Campaign,1378,0
PROD_VJ2NYC,TRANS_61ILE8,18,106.49,Electronics,35,south america,0.49,9795.17,2020-04-09,2023-03-03,Fall,Afternoon,Loyalty Program,2175,1
PROD_6GIZLU,TRANS_647DP6,19,195.9,Sports,21,asia,0.95,6573.06,2022-04-29,2023-06-20,Fall,Afternoon,Email Campaign,1425,1
PROD_4DO3FW,TRANS_9K39HL,8,199.66,Sports,87,europe,0.94,3971.92,2021-03-27,2023-07-10,Fall,Morning,Discount,1823,0
PROD_T52JRA,TRANS_I801QD,12,65.69,Electronics,13,north america,0.67,2945.1,2020-03-04,2023-10-11,Fall,Afternoon,Loyalty Program,2211,0
PROD_E5ZNZP,TRANS_E507I2,11,82.24,Clothing,20,north america,0.03,8915.08,2020-01-21,2023-08-12,Winter,Morning,Email Campaign,2254,1
PROD_30QV3M,TRANS_624PTH,6,168.98,Sports,43,asia,0.64,3218.39,2022-05-04,2023-07-22,Fall,Evening,Loyalty Program,1420,0
PROD_XUTI9O,TRANS_5AAIDU,3,75.35,Sports,53,north america,0.17,2327.23,2022-07-09,2023-09-10,Fall,Afternoon,Loyalty Program,1354,0
PROD_4LP44M,TRANS_WMGOXH,12,111.57,Home,48,asia,0.97,9240.99,2021-03-31,2023-05-04,Fall,Evening,Email Campaign,1819,1
PROD_RJFEHT,TRANS_L8YJRU,15,94.7,Sports,74,south america,0.63,6935.24,2021-04-08,2023-04-25,Spring,Afternoon,Discount,1811,1
PROD_N1790S,TRANS_KJDYD3,19,60.48,Clothing,62,south america,0.95,2198.16,2020-11-14,2023-08-01,Fall,Morning,Email Campaign,1956,0
PROD_O07N4W,TRANS_D55TVI,18,26.11,Home,33,north america,0.78,7678.98,2021-10-26,2023-06-07,Winter,Evening,Email Campaign,1610,1
PROD_M8VFUE,TRANS_JGJG3H,16,109.45,Sports,36,asia,0.56,6182.48,2021-10-25,2023-10-20,Winter,Evening,Email Campaign,1611,1
PROD_4OIDJD,TRANS_J6DSVM,2,170.39,Clothing,66,asia,0.71,1189.7,2021-10-02,2023-02-04,Fall,Evening,Discount,1634,0
PROD_VHDS16,TRANS_1O0A1S,1,95.88,Electronics,29,south america,0.69,7676.22,2020-02-10,2023-05-12,Summer,Evening,Discount,2234,1
PROD_VR64MB,TRANS_EUREGB,18,67.7,Clothing,79,asia,0.1,7544.22,2020-01-28,2023-11-15,Fall,Afternoon,Loyalty Program,2247,1
PROD_N5EEVP,TRANS_1KT8LS,12,109.88,Sports,49,europe,0.84,5874.93,2021-12-29,2023-07-23,Summer,Morning,Loyalty Program,1546,1
PROD_0CR69E,TRANS_J4TK65,18,54.67,Sports,70,europe,0.21,9221.89,2021-09-14,2023-06-13,Winter,Morning,Discount,1652,1
PROD_DO4GOS,TRANS_K275O9,18,192.54,Clothing,75,europe,0.33,3186.21,2022-10-31,2023-02-03,Winter,Morning,Loyalty Program,1240,0
PROD_TD42U9,TRANS_075QZE,8,172.58,Clothing,65,europe,0.79,9276.17,2020-06-14,2023-10-19,Fall,Afternoon,Email Campaign,2109,1
PROD_NNT1MK,TRANS_CIN7L0,6,63.99,Clothing,53,south america,0.92,5831.63,2020-10-18,2023-06-17,Summer,Morning,Email Campaign,1983,1
PROD_AYCBRZ,TRANS_7TSYLO,15,25.45,Home,64,north america,0.04,4042.08,2020-02-09,2023-01-01,Winter,Morning,Discount,2235,0
PROD_U5ZJ21,TRANS_IIPEPR,13,141.14,Clothing,71,asia,0.28,8176.69,2020-06-28,2023-07-27,Fall,Morning,Email Campaign,2095,1
PROD_DKGSCM,TRANS_EFRZUM,5,107.65,Clothing,11,south america,0.68,8590.88,2022-03-24,2023-04-18,Winter,Morning,Loyalty Program,1461,1
PROD_V8NPNA,TRANS_MM5JJV,18,182.44,Clothing,65,europe,0.98,6249.35,2020-04-15,2023-04-30,Spring,Morning,Loyalty Program,2169,1
PROD_VOVCYG,TRANS_V6B2BC,8,38.32,Sports,7,south america,0.89,8750.34,2020-01-07,2023-06-11,Fall,Afternoon,Loyalty Program,2268,1
PROD_C1OK28,TRANS_9N3VSB,4,22.37,Clothing,24,north america,0.16,9675.89,2022-02-05,2023-09-15,Winter,Morning,Discount,1508,1
PROD_2L92V8,TRANS_2M90MG,18,24.64,Sports,19,europe,0.39,6262.02,2021-06-06,2023-08-11,Summer,Evening,Email Campaign,1752,1
PROD_T22OAW,TRANS_RXTNVR,17,127.09,Sports,43,europe,0.69,6667.5,2022-07-06,2023-11-01,Winter,Morning,Loyalty Program,1357,1
PROD_NLW591,TRANS_54VFXM,7,114.57,Electronics,5,europe,0.43,7543.06,2020-05-02,2023-01-06,Summer,Morning,Discount,2152,1
PROD_USN9TY,TRANS_W7ZH1K,15,178.35,Clothing,82,europe,0.16,6737.67,2022-11-29,2023-07-19,Fall,Evening,Email Campaign,1211,1
PROD_05T889,TRANS_UWJ43H,2,141.2,Clothing,5,asia,0.97,7576.35,2020-10-01,2023-05-17,Fall,Evening,Discount,2000,1
PROD_XO4S69,TRANS_WXS5RG,8,100.5,Clothing,31,europe,0.9,765.68,2020-02-06,2023-10-13,Spring,Morning,Loyalty Program,2238,0
PROD_IFYPKK,TRANS_PBUL4Z,2,191.72,Electronics,15,europe,0.91,2797.65,2022-09-08,2023-02-18,Winter,Evening,Email Campaign,1293,0
PROD_Z469UJ,TRANS_LTAWZA,14,179.18,Electronics,43,asia,0.63,593.84,2022-02-28,2023-08-01,Spring,Afternoon,Email Campaign,1485,0
PROD_SE1AQ0,TRANS_PNRU5G,17,116.82,Clothing,83,north america,0.26,8972.07,2020-10-01,2023-12-17,Fall,Morning,Email Campaign,2000,1
PROD_39PLC2,TRANS_DJRJNJ,5,53.14,Sports,56,south america,0.66,6297.76,2022-12-08,2023-06-21,Summer,Evening,Discount,1202,1
PROD_9T2TC9,TRANS_RCQNMX,16,123.75,Home,51,europe,0.41,3255.68,2020-06-19,2023-09-20,Fall,Morning,Email Campaign,2104,0
PROD_H8SUMI,TRANS_W4Y5AG,3,124.96,Clothing,20,europe,0.44,2889.59,2020-06-27,2023-09-24,Summer,Evening,Discount,2096,0
PROD_W3H0XT,TRANS_FXG9S0,1,26.66,Clothing,10,asia,0.09,3607.67,2020-01-09,2023-12-03,Summer,Afternoon,Loyalty Program,2266,0
PROD_DPULVB,TRANS_6OIM5G,9,65.78,Sports,37,north america,0.38,320.21,2021-02-11,2023-06-15,Fall,Afternoon,Email Campaign,1867,0
PROD_DFH2IZ,TRANS_8BLT1P,10,78.17,Electronics,26,asia,0.98,3917.31,2020-03-22,2023-07-07,Spring,Afternoon,Loyalty Program,2193,0
PROD_GIP9HV,TRANS_XA7BQ4,8,47.23,Clothing,68,asia,0.85,1944.7,2020-01-25,2023-11-19,Summer,Morning,Discount,2250,0
PROD_DJ0KMJ,TRANS_10GOSN,8,21.25,Electronics,51,europe,0.14,5070.35,2020-11-20,2023-02-21,Summer,Afternoon,Discount,1950,1
PROD_52TTDY,TRANS_S9Y6C6,19,48.53,Electronics,18,north america,0.91,1275.07,2020-03-01,2023-11-05,Summer,Evening,Loyalty Program,2214,0
PROD_ICDS8W,TRANS_5VMYWJ,2,100.64,Clothing,23,south america,0.78,6630.1,2022-03-30,2023-11-12,Winter,Evening,Loyalty Program,1455,1
PROD_U6QR7A,TRANS_OE1EGG,15,190.0,Electronics,71,south america,0.03,3481.98,2021-04-07,2023-07-24,Fall,Evening,Email Campaign,1812,0
PROD_J9IALC,TRANS_G6TLEH,15,190.66,Home,63,north america,0.96,6779.83,2022-08-06,2023-04-10,Fall,Morning,Loyalty Program,1326,1
PROD_Q37JWF,TRANS_CSXMON,19,63.22,Electronics,59,north america,0.88,6998.74,2022-03-10,2023-01-11,Spring,Afternoon,Email Campaign,1475,1
PROD_CD1REO,TRANS_LIJE5D,9,87.61,Clothing,59,north america,0.93,9161.42,2022-08-04,2023-07-29,Spring,Morning,Email Campaign,1328,1
PROD_0RWUOD,TRANS_V6F84Q,10,113.45,Home,53,asia,0.57,280.23,2021-11-20,2023-01-14,Spring,Afternoon,Loyalty Program,1585,0
PROD_7KI6R8,TRANS_VS8T4C,6,143.55,Sports,29,north america,0.3,9913.16,2022-09-17,2023-07-19,Fall,Morning,Loyalty Program,1284,1
PROD_I28H9I,TRANS_17LEQN,10,53.24,Sports,27,south america,0.08,4692.85,2021-03-04,2023-10-01,Winter,Morning,Email Campaign,1846,0
PROD_J7TJL6,TRANS_LKD215,8,152.97,Electronics,32,north america,0.06,1663.74,2021-08-29,2023-09-13,Summer,Afternoon,Email Campaign,1668,0
PROD_YUHUDB,TRANS_2BB6CI,18,56.61,Home,11,south america,0.0,7150.05,2020-06-28,2023-06-10,Summer,Afternoon,Email Campaign,2095,1
PROD_OKJHAP,TRANS_CW8NU4,13,80.98,Electronics,87,north america,0.96,9015.75,2021-10-08,2023-07-25,Winter,Afternoon,Email Campaign,1628,1
PROD_VSIFZ3,TRANS_Y4C9DJ,2,51.94,Electronics,16,north america,0.18,8306.01,2020-06-19,2023-05-13,Fall,Evening,Loyalty Program,2104,1
PROD_MOFBUT,TRANS_5Q4RFT,6,144.81,Clothing,7,europe,0.49,618.04,2020-08-15,2023-04-04,Fall,Morning,Email Campaign,2047,0
PROD_1FE1RC,TRANS_V67FJ8,8,184.17,Electronics,12,north america,0.78,8842.8,2021-06-17,2023-05-12,Spring,Evening,Email Campaign,1741,1
PROD_QSC6A9,TRANS_C0PCQ1,19,73.63,Electronics,17,europe,0.27,1027.66,2020-11-08,2023-01-16,Spring,Morning,Discount,1962,0
PROD_M6Z8CD,TRANS_G7V917,1,68.54,Home,27,europe,0.06,3004.34,2021-06-18,2023-08-24,Spring,Afternoon,Discount,1740,0
PROD_FC5XZ0,TRANS_M84G00,1,180.8,Home,33,south america,0.26,3881.06,2020-11-16,2023-12-16,Spring,Evening,Loyalty Program,1954,0
PROD_3J30FH,TRANS_129C7K,9,154.37,Clothing,30,south america,0.21,7396.72,2020-08-10,2023-06-02,Summer,Afternoon,Discount,2052,1
PROD_FDJ0US,TRANS_6VV2RE,14,162.18,Clothing,48,europe,0.8,4559.03,2022-09-22,2023-07-07,Winter,Afternoon,Email Campaign,1279,0
PROD_8WSG4T,TRANS_NZPJ2L,19,66.83,Sports,81,south america,0.77,1136.72,2021-03-13,2023-11-04,Summer,Evening,Loyalty Program,1837,0
PROD_7TXZ2T,TRANS_B7H3QP,15,173.95,Electronics,18,north america,0.31,5238.1,2020-07-31,2023-06-26,Fall,Afternoon,Email Campaign,2062,1
PROD_OM3LDH,TRANS_MKGJMN,19,173.73,Electronics,18,south america,0.79,8053.46,2021-09-29,2023-02-21,Spring,Afternoon,Email Campaign,1637,1
PROD_M8FYQY,TRANS_WF4OZJ,19,122.01,Sports,64,asia,0.79,5484.19,2020-07-14,2023-03-25,Summer,Evening,Loyalty Program,2079,1
PROD_SURI0G,TRANS_L0U79S,5,129.17,Electronics,15,europe,0.21,7702.59,2022-07-10,2023-09-13,Summer,Evening,Discount,1353,1
PROD_GMEE18,TRANS_5C1NQ3,17,59.68,Sports,51,asia,0.25,4904.17,2021-01-31,2023-11-18,Spring,Afternoon,Loyalty Program,1878,0
PROD_LQ0TXY,TRANS_6S3JWN,2,67.59,Electronics,11,north america,0.57,1332.94,2020-10-05,2023-02-04,Fall,Morning,Email Campaign,1996,0
PROD_JCX9TT,TRANS_48RN7D,19,66.33,Home,47,asia,0.09,7173.51,2022-09-30,2023-06-07,Spring,Afternoon,Discount,1271,1
PROD_84RNUU,TRANS_302D4U,7,32.46,Sports,9,south america,0.68,2902.89,2021-01-09,2023-05-16,Fall,Evening,Loyalty Program,1900,0
PROD_BTDQP7,TRANS_XBNCHQ,17,181.41,Home,87,south america,0.84,7720.43,2020-09-03,2023-08-23,Fall,Afternoon,Email Campaign,2028,1
PROD_ZNT9T7,TRANS_XDMVIO,7,47.81,Electronics,30,north america,0.72,935.7,2020-06-06,2023-07-23,Winter,Morning,Discount,2117,0
PROD_2CBK7J,TRANS_9HRC7H,3,40.27,Sports,9,europe,0.97,1778.31,2020-05-15,2023-07-30,Fall,Evening,Loyalty Program,2139,0
PROD_NBCX12,TRANS_Z2XP7D,6,127.9,Home,23,south america,0.2,3796.2,2021-10-28,2023-06-18,Winter,Evening,Discount,1608,0
PROD_QMRO5L,TRANS_WUWP1M,3,172.2,Home,41,south america,0.7,5531.14,2022-05-23,2023-07-08,Winter,Morning,Loyalty Program,1401,1
PROD_IRAJ6H,TRANS_PEUO86,13,73.63,Clothing,8,north america,0.78,5409.27,2020-04-03,2023-12-05,Spring,Morning,Discount,2181,1
PROD_2X9KFM,TRANS_9B5NN8,3,107.71,Home,80,south america,0.17,5184.87,2020-11-19,2023-03-12,Spring,Morning,Loyalty Program,1951,1
PROD_O7BEOV,TRANS_HQ40R4,17,156.77,Electronics,79,north america,0.66,7172.85,2022-07-22,2023-08-08,Summer,Evening,Loyalty Program,1341,1
PROD_KB2SO4,TRANS_OXOZGO,2,149.33,Clothing,68,asia,0.75,6785.49,2022-01-13,2023-09-07,Winter,Afternoon,Email Campaign,1531,1
PROD_MO3XYP,TRANS_J3NYAM,3,135.79,Clothing,89,europe,0.73,5733.06,2021-06-04,2023-01-01,Winter,Afternoon,Discount,1754,1
PROD_P8YMDY,TRANS_46KYGA,5,159.4,Home,83,north america,0.58,9513.31,2021-09-07,2023-09-29,Fall,Morning,Discount,1659,1
PROD_R17KOH,TRANS_FG1ZOX,10,79.27,Electronics,44,north america,0.13,8375.91,2022-06-01,2023-12-10,Spring,Evening,Loyalty Program,1392,1
PROD_VNJ1Q0,TRANS_YDFG9I,12,159.17,Sports,15,asia,0.42,8457.62,2021-07-18,2023-01-26,Summer,Morning,Email Campaign,1710,1
PROD_BWUGW6,TRANS_BWN9HV,15,108.4,Clothing,61,south america,0.49,4659.71,2021-04-16,2023-03-26,Winter,Afternoon,Loyalty Program,1803,0
PROD_Q5CF8G,TRANS_6PZI94,15,137.06,Electronics,59,north america,0.69,710.8,2021-11-03,2023-11-24,Spring,Morning,Email Campaign,1602,0
PROD_VWFM1S,TRANS_U7DEXU,5,148.01,Electronics,5,south america,0.59,502.48,2020-04-20,2023-06-12,Winter,Evening,Loyalty Program,2164,0
PROD_MJSS24,TRANS_MAOI85,15,152.55,Home,17,south america,0.37,4761.91,2022-04-11,2023-11-07,Spring,Morning,Email Campaign,1443,0
PROD_MT2ARN,TRANS_FGQHY5,17,157.4,Sports,47,north america,0.68,5397.83,2020-08-04,2023-07-17,Winter,Evening,Email Campaign,2058,1
PROD_JC498L,TRANS_BRYFE3,14,197.98,Electronics,79,north america,0.58,369.98,2020-11-12,2023-03-04,Fall,Evening,Email Campaign,1958,0
PROD_4D9MOY,TRANS_FCYLNA,15,189.93,Home,35,north america,0.57,1965.95,2022-11-22,2023-07-07,Winter,Morning,Discount,1218,0
PROD_AQDOBS,TRANS_B12V6X,17,114.91,Clothing,45,north america,0.95,2534.89,2022-04-11,2023-11-10,Fall,Morning,Email Campaign,1443,0
PROD_TTKCRM,TRANS_4T0ON2,6,67.76,Electronics,44,asia,0.19,5928.3,2020-06-01,2023-07-11,Fall,Evening,Discount,2122,1
PROD_KJONL7,TRANS_FOSQOT,11,183.08,Clothing,53,north america,0.64,4978.42,2020-08-15,2023-04-18,Fall,Evening,Discount,2047,0
PROD_LUJ4JA,TRANS_6DZFYA,1,179.35,Electronics,37,north america,0.53,1090.3,2021-05-15,2023-12-17,Summer,Morning,Discount,1774,0
PROD_2CVILL,TRANS_AFXWWV,2,177.1,Home,13,asia,0.45,2448.84,2020-10-21,2023-11-11,Spring,Afternoon,Loyalty Program,1980,0
PROD_1U9T4E,TRANS_8NQ9WB,8,166.23,Sports,30,south america,0.51,702.85,2020-09-25,2023-05-23,Winter,Evening,Email Campaign,2006,0
PROD_70F3L8,TRANS_D57X8S,16,45.61,Electronics,20,asia,0.75,1992.59,2022-10-07,2023-01-02,Winter,Morning,Email Campaign,1264,0
PROD_DJDFVO,TRANS_4CCWVQ,2,135.81,Home,29,asia,0.79,3187.43,2020-11-25,2023-04-05,Spring,Morning,Loyalty Program,1945,0
PROD_QBQV10,TRANS_E0I2I1,5,127.13,Electronics,57,north america,0.48,767.93,2022-10-06,2023-03-08,Spring,Morning,Discount,1265,0
PROD_L6EVBL,TRANS_NZWY8L,8,52.44,Electronics,88,asia,0.14,7701.59,2022-12-17,2023-05-29,Winter,Morning,Email Campaign,1193,1
PROD_S4D71L,TRANS_H17ZHR,19,70.11,Sports,68,south america,0.55,6394.32,2021-12-06,2023-05-01,Fall,Afternoon,Loyalty Program,1569,1
PROD_6NTNGL,TRANS_2SZBBQ,13,158.85,Sports,41,asia,0.56,3883.66,2022-11-17,2023-10-18,Spring,Evening,Email Campaign,1223,0
PROD_LWP8D2,TRANS_6AGI02,17,173.14,Electronics,65,asia,0.15,8054.62,2020-05-22,2023-06-14,Winter,Morning,Loyalty Program,2132,1
PROD_VIK320,TRANS_BK3JI6,10,126.44,Home,36,south america,0.65,144.74,2022-04-07,2023-04-22,Fall,Morning,Discount,1447,0
PROD_SL213S,TRANS_HGLP67,12,141.29,Electronics,48,asia,0.34,6129.13,2022-08-13,2023-02-18,Fall,Afternoon,Email Campaign,1319,1
PROD_7Z4QS0,TRANS_AJIDXZ,19,20.82,Home,87,europe,0.29,799.27,2022-11-12,2023-03-26,Winter,Evening,Loyalty Program,1228,0
PROD_JCUWKR,TRANS_E1BBJF,14,178.52,Home,63,asia,0.36,8973.81,2021-11-24,2023-12-12,Fall,Evening,Loyalty Program,1581,1
PROD_TUKHRJ,TRANS_2KRTTY,6,105.7,Electronics,56,south america,0.98,8067.49,2022-04-12,2023-08-17,Fall,Morning,Discount,1442,1
PROD_KWH0M6,TRANS_O5AQMV,18,145.9,Electronics,58,north america,0.69,6534.47,2021-02-19,2023-10-27,Winter,Afternoon,Loyalty Program,1859,1
PROD_QU8031,TRANS_XDVVMB,17,56.7,Home,34,south america,0.58,2405.62,2020-05-13,2023-09-15,Fall,Evening,Discount,2141,0
PROD_JPV0JL,TRANS_YS1W7D,15,53.59,Sports,31,north america,0.96,4715.06,2020-06-03,2023-05-18,Spring,Afternoon,Discount,2120,0
PROD_13ZRPB,TRANS_NZ74ZX,1,78.14,Electronics,11,asia,0.12,9339.82,2021-02-08,2023-08-28,Spring,Morning,Discount,1870,1
PROD_F6S1HI,TRANS_0CWPDA,9,119.92,Electronics,81,europe,0.15,514.33,2021-06-20,2023-12-11,Summer,Afternoon,Discount,1738,0
PROD_ULXF48,TRANS_962KVJ,16,164.6,Sports,18,asia,0.53,289.33,2020-03-03,2023-04-13,Winter,Morning,Loyalty Program,2212,0
PROD_B4L1XR,TRANS_GP5DQL,1,57.04,Sports,41,asia,0.8,2839.28,2020-01-23,2023-06-12,Winter,Evening,Email Campaign,2252,0
PROD_Q3TJEJ,TRANS_IS61NT,19,55.71,Home,86,asia,0.27,9281.09,2022-01-06,2023-12-05,Fall,Morning,Email Campaign,1538,1
